sourceIPv4Address,destinationIPv4Address,protocolIdentifier,protocolName,sourceTransportPort,destinationTransportPort,octetDeltaCount,packetDeltaCount,flowStartMilliseconds,flowEndMilliseconds,mac_source,mac_destination,transport_source_port,transport_destination_port,application_name,http_url,https_url_certificate,datalink_vlan,flow_start_time,flow_end_time,bytes_accumulated,tcp_retransmits,tcp_rst,tcp_fin,anomaly,anomaly_type
192.168.15.20,198.51.100.42,47,47,20160,226,1153,49,1745392404017,1745392410727,65:39:54:b5:06:64,5f:63:c9:f7:c5:3b,20773,885,unknown,,,2,2025-04-23T07:13:24.017652,2025-04-23T07:13:30.727652,8905,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,4995,837,8514,11,1745392404048,1745392411742,ca:c2:88:12:94:7b,6f:14:20:01:a2:f5,7348,35,unknown,,,7,2025-04-23T07:13:24.048871,2025-04-23T07:13:31.742871,742,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,20376,136,823,38,1745392404080,1745392409439,d0:34:51:30:17:fb,d5:89:38:26:2d:cc,61214,347,unknown,,,6,2025-04-23T07:13:24.080289,2025-04-23T07:13:29.439289,1993,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,9320,722,2199,96,1745392404110,1745392408132,70:84:42:8c:67:46,f9:be:d1:04:49:15,60972,253,unknown,,,10,2025-04-23T07:13:24.110178,2025-04-23T07:13:28.132178,1176,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,35850,1004,5979,24,1745392404139,1745392407816,3f:f5:5d:9e:df:70,d9:1f:64:0d:0b:00,45988,469,unknown,,,1,2025-04-23T07:13:24.139841,2025-04-23T07:13:27.816841,8454,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,1230,7,4172,50,1745392404170,1745392412146,9a:77:67:45:60:29,c3:49:72:7e:c7:9a,54265,187,unknown,,,3,2025-04-23T07:13:24.170628,2025-04-23T07:13:32.146628,5698,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,44536,908,4059,59,1745392404200,1745392413752,bb:68:65:6c:e0:d4,b1:1a:52:f2:f6:b0,31054,139,unknown,,,7,2025-04-23T07:13:24.200408,2025-04-23T07:13:33.752408,6398,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,27442,984,495,20,1745392404230,1745392406649,f0:70:0a:3b:b0:61,f4:f9:39:2d:e3:bc,27937,606,unknown,,,1,2025-04-23T07:13:24.230990,2025-04-23T07:13:26.649990,5959,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,18430,189,2675,57,1745392404262,1745392408007,ae:33:78:67:ab:3f,fb:c1:6d:fc:11:cd,41502,914,unknown,,,1,2025-04-23T07:13:24.262556,2025-04-23T07:13:28.007556,8201,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,30256,120,4614,37,1745392404293,1745392409933,b5:e5:e7:70:41:16,ec:b8:df:11:b9:c5,22183,300,unknown,,,2,2025-04-23T07:13:24.293795,2025-04-23T07:13:29.933795,4289,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,38348,456,8817,49,1745392404324,1745392412602,fb:db:bd:7c:ee:20,19:06:2e:d7:ef:c3,36714,302,unknown,,,3,2025-04-23T07:13:24.324840,2025-04-23T07:13:32.602840,3521,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,64826,521,2216,24,1745392404355,1745392410043,95:8f:46:e3:95:1a,b5:f5:a2:f8:79:ea,65043,54,unknown,,,5,2025-04-23T07:13:24.355439,2025-04-23T07:13:30.043439,909,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,11008,217,4395,62,1745392404388,1745392411321,0f:2b:cc:ed:bb:31,07:4d:e3:75:7a:c0,8546,612,unknown,,,8,2025-04-23T07:13:24.388089,2025-04-23T07:13:31.321089,6567,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,6059,900,7915,70,1745392404418,1745392410211,e8:d0:6b:35:f4:96,e9:d0:1b:de:8f:4f,27041,218,unknown,,,6,2025-04-23T07:13:24.418262,2025-04-23T07:13:30.211262,2794,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,19419,261,2817,95,1745392404447,1745392411032,4a:a9:0c:16:0a:57,63:6d:6d:51:dc:03,21594,351,unknown,,,10,2025-04-23T07:13:24.447248,2025-04-23T07:13:31.032248,6873,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,60142,745,2981,13,1745392404479,1745392406406,ea:7d:06:6b:ba:3f,f9:0f:82:23:80:d5,49059,8,unknown,,,10,2025-04-23T07:13:24.479510,2025-04-23T07:13:26.406510,7661,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,64324,696,9000,32,1745392404509,1745392406395,18:3c:a4:ae:e1:35,6a:36:2b:0f:a3:d3,35082,923,unknown,,,4,2025-04-23T07:13:24.509352,2025-04-23T07:13:26.395352,6196,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,23631,939,3979,83,1745392404539,1745392411509,d2:f1:5c:63:21:c6,83:9b:33:e9:22:4a,10563,350,unknown,,,7,2025-04-23T07:13:24.539510,2025-04-23T07:13:31.509510,3296,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,58640,733,2714,35,1745392404569,1745392404925,e8:22:ed:85:c9:8d,05:c6:8b:24:96:9e,6763,958,unknown,,,3,2025-04-23T07:13:24.569250,2025-04-23T07:13:24.925250,2806,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,32412,906,171,74,1745392404598,1745392407129,63:9d:c3:f0:9a:40,51:db:71:16:f2:9c,43503,636,unknown,,,7,2025-04-23T07:13:24.598474,2025-04-23T07:13:27.129474,9710,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,33329,127,7667,69,1745392404628,1745392410856,b3:a1:0a:96:92:7c,15:94:e2:c3:f2:6b,17963,602,unknown,,,7,2025-04-23T07:13:24.628125,2025-04-23T07:13:30.856125,3664,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,6084,779,2825,90,1745392404658,1745392407899,0b:86:56:c9:e3:4c,d5:c0:dd:cd:fe:ad,56171,607,unknown,,,3,2025-04-23T07:13:24.658766,2025-04-23T07:13:27.899766,3429,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,9553,803,5162,32,1745392404687,1745392406655,cf:79:96:c9:20:64,65:eb:2c:91:08:88,27072,581,unknown,,,8,2025-04-23T07:13:24.687393,2025-04-23T07:13:26.655393,5082,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,2671,67,6918,65,1745392404718,1745392405937,d0:1c:4b:e2:ed:54,82:46:b3:38:67:e7,38187,984,unknown,,,4,2025-04-23T07:13:24.718146,2025-04-23T07:13:25.937146,7658,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,50543,461,3473,39,1745392404747,1745392414385,34:37:8f:2b:c5:1d,68:c1:bc:4b:f6:a9,42138,861,unknown,,,1,2025-04-23T07:13:24.747526,2025-04-23T07:13:34.385526,7390,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,22777,31,6354,96,1745392404777,1745392412314,28:11:94:c7:83:ea,8a:5d:ae:7e:24:c8,46360,661,unknown,,,5,2025-04-23T07:13:24.777926,2025-04-23T07:13:32.314926,8410,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,44236,36,7480,91,1745392404808,1745392405675,1b:23:33:4e:59:eb,8e:81:de:d9:9e:10,48088,858,unknown,,,2,2025-04-23T07:13:24.808368,2025-04-23T07:13:25.675368,6362,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,44863,1024,1965,99,1745392404838,1745392406181,dd:b1:83:3c:12:ef,02:7a:63:bb:72:3c,54286,616,unknown,,,7,2025-04-23T07:13:24.838533,2025-04-23T07:13:26.181533,6447,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,46641,540,9377,72,1745392404868,1745392409107,67:d6:78:10:f5:b8,05:6a:eb:27:65:2f,62380,485,unknown,,,6,2025-04-23T07:13:24.868250,2025-04-23T07:13:29.107250,7758,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,26610,823,6351,96,1745392404898,1745392412116,5e:21:71:8b:db:41,13:b4:a4:12:91:33,43819,985,unknown,,,7,2025-04-23T07:13:24.898210,2025-04-23T07:13:32.116210,5807,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,22822,582,6134,61,1745392404929,1745392412942,d3:1b:8e:0e:44:d3,f0:24:c4:f4:ca:28,24201,169,unknown,,,10,2025-04-23T07:13:24.929672,2025-04-23T07:13:32.942672,757,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,32799,993,2695,20,1745392404959,1745392405789,ea:cf:ed:90:9e:8d,98:e4:7e:37:bb:d0,37853,764,unknown,,,4,2025-04-23T07:13:24.959673,2025-04-23T07:13:25.789673,8714,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,30000,476,4988,46,1745392404989,1745392411001,b4:a1:48:40:51:f1,df:53:9a:f4:d0:aa,20935,577,unknown,,,1,2025-04-23T07:13:24.989969,2025-04-23T07:13:31.001969,2026,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,7813,785,6312,96,1745392405021,1745392410189,43:c2:37:19:a1:7f,14:fc:3f:24:b6:a4,21771,236,unknown,,,4,2025-04-23T07:13:25.021973,2025-04-23T07:13:30.189973,8916,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,11070,484,5588,67,1745392405054,1745392407045,48:a7:a9:39:80:25,1e:00:2b:63:73:96,42501,591,unknown,,,2,2025-04-23T07:13:25.054259,2025-04-23T07:13:27.045259,2697,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,8453,91,7565,24,1745392405084,1745392407428,0d:86:3f:e1:13:ae,0b:ec:cf:53:1e:1a,49739,713,unknown,,,5,2025-04-23T07:13:25.084950,2025-04-23T07:13:27.428950,850,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,4436,291,4014,75,1745392405115,1745392409525,2c:fb:73:dc:af:c0,fd:3d:e0:0b:36:b3,36095,891,unknown,,,8,2025-04-23T07:13:25.115547,2025-04-23T07:13:29.525547,4157,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,50823,45,5043,97,1745392405147,1745392411156,c3:44:c4:55:85:3a,6c:65:15:a6:38:db,48572,344,unknown,,,2,2025-04-23T07:13:25.147302,2025-04-23T07:13:31.156302,4576,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,26352,191,5706,42,1745392405178,1745392414200,34:3c:6c:09:6f:69,c0:79:43:f5:97:ae,38782,103,unknown,,,2,2025-04-23T07:13:25.178617,2025-04-23T07:13:34.200617,1432,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,22488,529,355,44,1745392405211,1745392406033,42:b6:d7:27:ba:54,05:b0:8e:fc:cf:05,11631,636,unknown,,,5,2025-04-23T07:13:25.211148,2025-04-23T07:13:26.033148,1353,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,31769,854,4921,49,1745392405240,1745392408151,3f:e2:61:32:29:ac,13:fd:a0:94:93:e2,2648,108,unknown,,,4,2025-04-23T07:13:25.240936,2025-04-23T07:13:28.151936,5220,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,20280,528,5056,24,1745392405271,1745392411071,12:ba:27:5e:01:9e,51:55:3f:e6:52:b9,9970,990,unknown,,,2,2025-04-23T07:13:25.271673,2025-04-23T07:13:31.071673,2090,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,38629,521,1352,89,1745392405301,1745392407103,c8:0b:d4:4e:83:db,27:ab:ba:ac:09:24,20038,988,unknown,,,7,2025-04-23T07:13:25.301244,2025-04-23T07:13:27.103244,8855,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,14470,336,8622,47,1745392405333,1745392411599,14:aa:09:44:1e:e1,ce:f4:9a:f4:b4:86,12472,797,unknown,,,4,2025-04-23T07:13:25.333040,2025-04-23T07:13:31.599040,322,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,54129,840,7353,43,1745392405362,1745392412162,5f:9b:3a:95:ac:8e,8e:e6:05:56:13:3c,13542,752,unknown,,,7,2025-04-23T07:13:25.362815,2025-04-23T07:13:32.162815,8338,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,65419,381,4904,80,1745392405392,1745392405930,72:10:94:bf:2a:44,af:df:1f:15:b5:97,63305,119,unknown,,,7,2025-04-23T07:13:25.392328,2025-04-23T07:13:25.930328,6011,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,64091,150,5256,57,1745392405421,1745392410708,dc:23:67:7d:aa:5a,45:4a:a7:ba:02:91,30212,619,unknown,,,1,2025-04-23T07:13:25.421317,2025-04-23T07:13:30.708317,2755,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,14996,497,7632,30,1745392405453,1745392406670,71:2e:4e:ce:3f:3f,cd:f8:01:01:c9:0c,36689,443,unknown,,,1,2025-04-23T07:13:25.453454,2025-04-23T07:13:26.670454,2286,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,48461,444,9423,76,1745392405484,1745392408245,21:42:ac:db:b1:2a,1b:58:f7:d6:55:3e,12218,481,unknown,,,9,2025-04-23T07:13:25.484282,2025-04-23T07:13:28.245282,3182,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,22512,974,9827,76,1745392405515,1745392414661,66:c8:63:d8:18:5f,e5:5f:bf:a3:b4:46,62372,883,unknown,,,1,2025-04-23T07:13:25.515621,2025-04-23T07:13:34.661621,9487,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,43473,163,6206,2,1745392405545,1745392414006,de:95:6a:f0:8d:5b,83:8d:a2:7a:da:42,37176,721,unknown,,,10,2025-04-23T07:13:25.545433,2025-04-23T07:13:34.006433,4647,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,19572,258,3963,2,1745392405576,1745392408300,9a:a6:5d:58:95:ac,e9:eb:34:17:e7:08,54024,871,unknown,,,5,2025-04-23T07:13:25.576149,2025-04-23T07:13:28.300149,7017,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,46479,460,1411,67,1745392405607,1745392412799,f4:7f:36:f7:9e:ce,37:8d:ca:8a:c9:a6,23661,97,unknown,,,3,2025-04-23T07:13:25.607599,2025-04-23T07:13:32.799599,2578,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,61603,898,6380,58,1745392405638,1745392406640,ac:c6:f6:0a:59:1d,2d:41:e8:44:76:27,55220,895,unknown,,,7,2025-04-23T07:13:25.638373,2025-04-23T07:13:26.640373,8816,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,18334,623,2596,42,1745392405670,1745392408096,ba:dd:3d:11:e8:28,97:5d:2a:d7:fe:07,53046,82,unknown,,,2,2025-04-23T07:13:25.670071,2025-04-23T07:13:28.096071,806,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,15131,56,760,20,1745392405699,1745392409820,69:14:06:da:5c:93,58:e1:38:95:d1:6a,31168,130,unknown,,,8,2025-04-23T07:13:25.699417,2025-04-23T07:13:29.820417,9570,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,63712,289,6698,44,1745392405730,1745392410212,3d:f6:0a:92:e9:08,f8:e4:6e:1a:6a:55,41971,273,unknown,,,6,2025-04-23T07:13:25.730718,2025-04-23T07:13:30.212718,4221,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,33615,29,9122,94,1745392405760,1745392415399,38:c7:cd:9d:51:f0,e2:08:9d:e8:f4:41,2274,556,unknown,,,6,2025-04-23T07:13:25.760929,2025-04-23T07:13:35.399929,6069,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,43180,780,5545,70,1745392405791,1745392414330,a8:95:b6:8f:cb:d3,fe:30:d4:ab:1a:00,9794,987,unknown,,,5,2025-04-23T07:13:25.791015,2025-04-23T07:13:34.330015,5123,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,22872,420,5869,38,1745392405824,1745392415744,5a:2c:bf:15:1c:a5,d7:e8:d6:4e:8d:da,40589,848,unknown,,,7,2025-04-23T07:13:25.824549,2025-04-23T07:13:35.744549,1077,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,52536,773,4244,100,1745392405854,1745392407223,10:c2:d6:fa:06:da,09:81:25:b7:b9:ed,6855,957,unknown,,,10,2025-04-23T07:13:25.854444,2025-04-23T07:13:27.223444,7272,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,49588,274,6757,22,1745392405885,1745392414186,3e:d4:43:d0:f0:03,d5:2d:4b:fa:3e:ea,28047,387,unknown,,,6,2025-04-23T07:13:25.885331,2025-04-23T07:13:34.186331,1140,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,43520,894,8744,70,1745392405915,1745392415451,8e:74:07:32:e1:4b,3c:68:b7:1e:47:ff,45420,89,unknown,,,6,2025-04-23T07:13:25.915741,2025-04-23T07:13:35.451741,570,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,57431,304,4167,33,1745392405946,1745392411136,db:6c:d5:77:2b:fb,be:c0:9a:a4:25:5d,32385,982,unknown,,,4,2025-04-23T07:13:25.946639,2025-04-23T07:13:31.136639,8017,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,12195,678,9166,98,1745392405976,1745392407943,d8:1b:7c:1c:a4:a3,54:38:37:d5:2d:a5,55804,462,unknown,,,7,2025-04-23T07:13:25.976420,2025-04-23T07:13:27.943420,9858,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,3667,448,9893,31,1745392406008,1745392413767,e4:c8:d2:08:2c:37,cd:c0:2c:94:16:d6,40837,213,unknown,,,3,2025-04-23T07:13:26.008489,2025-04-23T07:13:33.767489,2836,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,49749,108,2808,36,1745392406038,1745392410708,4b:08:2d:2f:2c:25,10:f9:b7:cd:ec:c7,22077,261,unknown,,,3,2025-04-23T07:13:26.038298,2025-04-23T07:13:30.708298,7744,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,56426,451,7322,52,1745392406067,1745392412614,a7:01:0c:a5:4b:bd,6f:68:82:a4:1f:bd,10819,310,unknown,,,6,2025-04-23T07:13:26.067734,2025-04-23T07:13:32.614734,2426,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,22266,985,8294,36,1745392406097,1745392414794,f6:96:38:39:fd:84,e5:0e:f3:36:14:97,51059,90,unknown,,,5,2025-04-23T07:13:26.097524,2025-04-23T07:13:34.794524,9460,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,13154,704,3831,22,1745392406127,1745392408923,0c:a7:41:60:eb:d7,61:6b:cd:12:08:ac,34780,681,unknown,,,10,2025-04-23T07:13:26.127248,2025-04-23T07:13:28.923248,8750,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,29695,984,1864,3,1745392406156,1745392412580,40:d7:b8:90:85:40,e5:74:14:0d:af:b7,64037,942,unknown,,,5,2025-04-23T07:13:26.156276,2025-04-23T07:13:32.580276,9109,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,55187,911,1211,25,1745392406186,1745392406543,21:33:40:2a:e6:5e,34:bb:40:1a:1a:55,42654,985,unknown,,,1,2025-04-23T07:13:26.186612,2025-04-23T07:13:26.543612,405,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,2900,312,1609,20,1745392406216,1745392415616,c4:fe:f3:53:cf:a0,0c:ee:c5:a1:6d:f0,58051,829,unknown,,,9,2025-04-23T07:13:26.216688,2025-04-23T07:13:35.616688,1324,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,15230,882,9688,76,1745392406247,1745392415014,a8:bb:c3:39:45:bd,0e:51:e2:71:68:c8,3083,314,unknown,,,2,2025-04-23T07:13:26.247400,2025-04-23T07:13:35.014400,4828,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,29154,139,6477,58,1745392406278,1745392407185,70:c8:68:04:3c:aa,69:31:cf:59:c7:19,3009,292,unknown,,,9,2025-04-23T07:13:26.278284,2025-04-23T07:13:27.185284,7377,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,54776,704,7980,28,1745392406311,1745392408805,12:7b:a0:e2:90:ea,20:5f:9e:28:77:eb,19984,491,unknown,,,6,2025-04-23T07:13:26.311067,2025-04-23T07:13:28.805067,4548,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,32741,267,3648,75,1745392406340,1745392409595,76:b5:f9:63:84:b3,00:04:ff:29:c5:d0,47100,697,unknown,,,8,2025-04-23T07:13:26.340962,2025-04-23T07:13:29.595962,2360,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,29723,844,4494,14,1745392406373,1745392411794,87:05:06:3f:2a:5b,b4:50:4a:21:84:05,20552,181,unknown,,,2,2025-04-23T07:13:26.373130,2025-04-23T07:13:31.794130,9460,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,17056,489,8312,53,1745392406401,1745392410678,1f:17:c4:9f:a4:a6,68:f9:47:09:74:62,32826,323,unknown,,,5,2025-04-23T07:13:26.401414,2025-04-23T07:13:30.678414,1173,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,1791,523,6815,76,1745392406430,1745392412291,ce:58:b4:6b:e8:06,25:cc:3f:52:06:4d,44043,712,unknown,,,2,2025-04-23T07:13:26.430069,2025-04-23T07:13:32.291069,9106,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,56990,126,6795,32,1745392406460,1745392408557,fd:a7:d4:30:3f:d8,d8:a5:bb:23:3d:5d,44031,287,unknown,,,1,2025-04-23T07:13:26.460004,2025-04-23T07:13:28.557004,6401,0,0,0,True,unusual_protocol
192.168.15.20,198.51.100.42,47,47,39612,984,5967,94,1745392406489,1745392410426,03:8e:73:25:d5:6d,a5:68:79:2f:d1:27,34932,269,unknown,,,2,2025-04-23T07:13:26.489113,2025-04-23T07:13:30.426113,5942,0,0,0,True,unusual_protocol
