sourceIPv4Address,destinationIPv4Address,protocolIdentifier,protocolName,sourceTransportPort,destinationTransportPort,octetDeltaCount,packetDeltaCount,flowStartMilliseconds,flowEndMilliseconds,mac_source,mac_destination,transport_source_port,transport_destination_port,application_name,http_url,https_url_certificate,datalink_vlan,flow_start_time,flow_end_time,bytes_accumulated,tcp_retransmits,tcp_rst,tcp_fin,anomaly,anomaly_type
192.168.108.130,203.0.113.15,6,TCP,13210,443,836,12,1745392298082,1745392301455,68:69:f5:b3:04:f6,00:db:92:e6:52:cd,10775,443,https,,,6,2025-04-23T07:11:38.082787,2025-04-23T07:11:41.455787,1505,9,1,0,True,connection_failure
192.168.122.153,203.0.113.15,6,TCP,2498,443,999,16,1745392298082,1745392299866,98:4a:79:65:b4:42,b0:3e:83:0e:72:82,53732,443,https,,,5,2025-04-23T07:11:38.082880,2025-04-23T07:11:39.866880,1277,9,1,0,True,connection_failure
192.168.227.159,203.0.113.15,6,TCP,52695,443,1626,13,1745392298082,1745392301274,cc:b1:04:45:ea:b4,46:6e:aa:8b:d1:11,23388,443,https,,,3,2025-04-23T07:11:38.082971,2025-04-23T07:11:41.274971,617,9,1,0,True,connection_failure
192.168.88.88,203.0.113.15,6,TCP,49040,443,1749,7,1745392298083,1745392301366,cb:b2:87:3b:ac:e5,9f:99:5b:24:55:af,49665,443,https,,,6,2025-04-23T07:11:38.083064,2025-04-23T07:11:41.366064,337,8,1,0,True,connection_failure
192.168.138.125,203.0.113.15,6,TCP,63503,443,1379,6,1745392298083,1745392302960,0b:11:cf:a8:5e:e2,ea:dc:ff:c4:48:cc,42762,443,https,,,5,2025-04-23T07:11:38.083155,2025-04-23T07:11:42.960155,626,4,1,0,True,connection_failure
192.168.215.67,203.0.113.15,6,TCP,52173,443,296,17,1745392298083,1745392299613,ab:fe:5f:01:4f:75,9b:e3:1d:8c:0d:be,39865,443,https,,,5,2025-04-23T07:11:38.083244,2025-04-23T07:11:39.613244,1146,6,1,0,True,connection_failure
192.168.95.44,203.0.113.15,6,TCP,10056,443,507,12,1745392298083,1745392301590,c9:0f:e8:45:39:9c,b4:d5:5f:3a:b7:0b,21517,443,https,,,2,2025-04-23T07:11:38.083349,2025-04-23T07:11:41.590349,1619,9,1,0,True,connection_failure
192.168.49.113,203.0.113.15,6,TCP,30666,443,1991,17,1745392298083,1745392299339,2d:37:0d:b0:5c:10,a0:92:40:67:2a:26,28667,443,https,,,8,2025-04-23T07:11:38.083451,2025-04-23T07:11:39.339451,1925,9,1,0,True,connection_failure
192.168.99.186,203.0.113.15,6,TCP,57065,443,1071,14,1745392298083,1745392299141,d2:c3:cb:bb:a2:53,ac:e7:2f:38:92:aa,51012,443,https,,,4,2025-04-23T07:11:38.083541,2025-04-23T07:11:39.141541,1749,4,1,0,True,connection_failure
192.168.225.82,203.0.113.15,6,TCP,26168,443,587,14,1745392298083,1745392302783,71:e8:61:81:3a:2e,39:4b:bc:9a:6f:b9,19711,443,https,,,4,2025-04-23T07:11:38.083630,2025-04-23T07:11:42.783630,1139,8,1,0,True,connection_failure
192.168.144.250,203.0.113.15,6,TCP,2444,443,737,9,1745392298083,1745392299886,b0:94:32:a2:b0:44,e4:1c:44:d0:66:4e,54433,443,https,,,8,2025-04-23T07:11:38.083723,2025-04-23T07:11:39.886723,1247,5,1,0,True,connection_failure
192.168.8.46,203.0.113.15,6,TCP,43454,443,1048,6,1745392298083,1745392300095,c5:03:5e:b6:8e:61,cc:56:69:23:d2:35,52182,443,https,,,7,2025-04-23T07:11:38.083811,2025-04-23T07:11:40.095811,1163,8,1,0,True,connection_failure
192.168.0.159,203.0.113.15,6,TCP,58299,443,1206,11,1745392298083,1745392302892,8d:e6:2e:f9:f3:a2,40:a3:3b:08:cf:83,59886,443,https,,,3,2025-04-23T07:11:38.083903,2025-04-23T07:11:42.892903,298,3,1,0,True,connection_failure
192.168.60.243,203.0.113.15,6,TCP,22631,443,1018,9,1745392298083,1745392300376,37:f1:62:e8:50:59,86:4a:56:ca:9f:e7,36127,443,https,,,1,2025-04-23T07:11:38.083994,2025-04-23T07:11:40.376994,1558,3,1,0,True,connection_failure
192.168.40.234,203.0.113.15,6,TCP,34868,443,1297,6,1745392298084,1745392298632,b6:2e:18:17:cf:be,73:ac:bd:ad:63:d7,40985,443,https,,,2,2025-04-23T07:11:38.084084,2025-04-23T07:11:38.632084,1403,9,1,0,True,connection_failure
192.168.34.213,203.0.113.15,6,TCP,3016,443,1378,15,1745392298084,1745392301181,bc:d4:55:e7:44:2e,2c:f7:fa:d0:71:7a,61999,443,https,,,4,2025-04-23T07:11:38.084174,2025-04-23T07:11:41.181174,1700,4,1,0,True,connection_failure
192.168.155.29,203.0.113.15,6,TCP,34116,443,878,9,1745392298084,1745392301748,94:6d:a8:fe:a7:44,a5:2f:a9:23:ab:83,38261,443,https,,,9,2025-04-23T07:11:38.084264,2025-04-23T07:11:41.748264,847,10,1,0,True,connection_failure
192.168.229.118,203.0.113.15,6,TCP,34102,443,494,9,1745392298084,1745392302342,41:93:93:59:43:3b,92:7e:8c:89:b2:36,8381,443,https,,,4,2025-04-23T07:11:38.084375,2025-04-23T07:11:42.342375,664,3,1,0,True,connection_failure
192.168.167.48,203.0.113.15,6,TCP,17007,443,520,14,1745392298084,1745392299722,42:3b:b9:69:fd:ce,76:1f:15:2e:fd:cd,8311,443,https,,,5,2025-04-23T07:11:38.084473,2025-04-23T07:11:39.722473,868,8,1,0,True,connection_failure
192.168.14.6,203.0.113.15,6,TCP,38726,443,1114,14,1745392298084,1745392300724,41:b5:06:8e:39:a9,f6:cb:51:e8:b4:09,9837,443,https,,,7,2025-04-23T07:11:38.084565,2025-04-23T07:11:40.724565,1073,5,1,0,True,connection_failure
192.168.143.63,203.0.113.15,6,TCP,65145,443,1808,9,1745392298084,1745392301557,ef:26:e0:2a:4a:8b,b7:e0:eb:a7:a7:96,33861,443,https,,,9,2025-04-23T07:11:38.084662,2025-04-23T07:11:41.557662,1190,10,1,0,True,connection_failure
192.168.197.26,203.0.113.15,6,TCP,33918,443,281,7,1745392298125,1745392302461,ec:93:4d:53:61:a6,ce:44:7e:71:31:30,31031,443,https,,,1,2025-04-23T07:11:38.125947,2025-04-23T07:11:42.461947,794,6,1,0,True,connection_failure
192.168.32.240,203.0.113.15,6,TCP,9459,443,990,5,1745392298126,1745392298908,00:a5:82:b4:b3:a3,42:f2:4a:3c:56:ce,47762,443,https,,,3,2025-04-23T07:11:38.126057,2025-04-23T07:11:38.908057,1411,8,1,0,True,connection_failure
192.168.228.220,203.0.113.15,6,TCP,58444,443,1791,9,1745392298126,1745392299537,80:3d:66:ab:ff:8a,eb:c0:e0:29:7f:14,37726,443,https,,,2,2025-04-23T07:11:38.126155,2025-04-23T07:11:39.537155,1671,8,1,0,True,connection_failure
192.168.243.214,203.0.113.15,6,TCP,29243,443,569,11,1745392298126,1745392300873,0d:e6:48:7d:d0:e1,03:27:28:9d:b5:fe,57607,443,https,,,3,2025-04-23T07:11:38.126250,2025-04-23T07:11:40.873250,933,7,1,0,True,connection_failure
192.168.146.197,203.0.113.15,6,TCP,7191,443,875,19,1745392298126,1745392301330,e0:11:b2:f9:f3:88,0d:ab:38:ae:d7:97,17420,443,https,,,7,2025-04-23T07:11:38.126362,2025-04-23T07:11:41.330362,970,10,1,0,True,connection_failure
192.168.236.155,203.0.113.15,6,TCP,43104,443,1434,15,1745392298126,1745392302070,85:fe:e8:87:d7:1d,21:34:ab:f4:57:0f,15725,443,https,,,2,2025-04-23T07:11:38.126461,2025-04-23T07:11:42.070461,335,4,1,0,True,connection_failure
192.168.122.142,203.0.113.15,6,TCP,26385,443,815,8,1745392298126,1745392299954,22:bc:07:98:58:67,2e:5c:16:84:2b:08,53099,443,https,,,8,2025-04-23T07:11:38.126554,2025-04-23T07:11:39.954554,1291,3,1,0,True,connection_failure
192.168.51.42,203.0.113.15,6,TCP,10946,443,1411,14,1745392298126,1745392299442,b2:b3:1d:1a:49:2d,26:a1:89:d3:66:d7,7754,443,https,,,5,2025-04-23T07:11:38.126644,2025-04-23T07:11:39.442644,604,3,1,0,True,connection_failure
192.168.2.238,203.0.113.15,6,TCP,62320,443,276,7,1745392298126,1745392301384,df:00:c2:95:1b:c8,0d:1a:35:7e:84:75,36866,443,https,,,10,2025-04-23T07:11:38.126735,2025-04-23T07:11:41.384735,1088,5,1,0,True,connection_failure
192.168.118.58,203.0.113.15,6,TCP,39190,443,1155,7,1745392298126,1745392298730,52:dc:5d:b2:0d:41,70:4a:70:40:9e:24,24626,443,https,,,1,2025-04-23T07:11:38.126824,2025-04-23T07:11:38.730824,1908,10,1,0,True,connection_failure
192.168.54.178,203.0.113.15,6,TCP,23796,443,1235,6,1745392298126,1745392300383,c8:ab:e4:13:f6:c4,85:3c:02:71:b4:11,58209,443,https,,,2,2025-04-23T07:11:38.126913,2025-04-23T07:11:40.383913,472,10,1,0,True,connection_failure
192.168.31.203,203.0.113.15,6,TCP,29469,443,1666,7,1745392298127,1745392302155,e0:5a:a5:d0:67:db,a6:bf:7d:e9:b7:91,56677,443,https,,,1,2025-04-23T07:11:38.127002,2025-04-23T07:11:42.155002,658,4,1,0,True,connection_failure
192.168.224.184,203.0.113.15,6,TCP,2366,443,1588,18,1745392298127,1745392301644,e5:b8:25:5f:e5:70,3c:c3:71:ae:b4:9d,60906,443,https,,,3,2025-04-23T07:11:38.127091,2025-04-23T07:11:41.644091,776,3,1,0,True,connection_failure
192.168.237.104,203.0.113.15,6,TCP,24608,443,505,17,1745392298127,1745392298725,ed:a3:b2:66:1e:f6,e6:5a:30:62:a5:be,52316,443,https,,,8,2025-04-23T07:11:38.127183,2025-04-23T07:11:38.725183,1187,9,1,0,True,connection_failure
192.168.163.149,203.0.113.15,6,TCP,41921,443,1667,15,1745392298127,1745392299605,32:36:e4:21:9f:a1,e1:cd:68:b0:1b:ad,54570,443,https,,,2,2025-04-23T07:11:38.127271,2025-04-23T07:11:39.605271,394,8,1,0,True,connection_failure
192.168.122.169,203.0.113.15,6,TCP,3164,443,775,10,1745392298127,1745392299177,24:b1:d3:33:2e:3a,2c:63:5f:89:41:79,15883,443,https,,,9,2025-04-23T07:11:38.127380,2025-04-23T07:11:39.177380,1106,7,1,0,True,connection_failure
192.168.4.1,203.0.113.15,6,TCP,40076,443,1519,19,1745392298127,1745392299348,85:5b:ff:8d:d6:95,a6:76:19:28:4e:e8,6201,443,https,,,5,2025-04-23T07:11:38.127471,2025-04-23T07:11:39.348471,324,9,1,0,True,connection_failure
192.168.53.144,203.0.113.15,6,TCP,22817,443,1611,11,1745392298127,1745392301820,2a:25:3d:ec:58:d3,7b:c6:e2:bf:03:f6,40984,443,https,,,3,2025-04-23T07:11:38.127560,2025-04-23T07:11:41.820560,767,9,1,0,True,connection_failure
192.168.129.6,203.0.113.15,6,TCP,15840,443,1056,16,1745392298127,1745392299276,bb:00:80:da:e1:b5,7a:88:34:82:56:69,13191,443,https,,,7,2025-04-23T07:11:38.127649,2025-04-23T07:11:39.276649,381,7,1,0,True,connection_failure
192.168.126.99,203.0.113.15,6,TCP,38353,443,979,15,1745392298127,1745392299555,c2:0f:5a:63:41:99,e6:96:26:3c:5b:9d,4312,443,https,,,1,2025-04-23T07:11:38.127738,2025-04-23T07:11:39.555738,366,4,1,0,True,connection_failure
192.168.13.109,203.0.113.15,6,TCP,14059,443,798,19,1745392298127,1745392299268,23:c6:e0:91:e1:08,4d:ff:e5:d4:29:8b,36185,443,https,,,3,2025-04-23T07:11:38.127826,2025-04-23T07:11:39.268826,736,6,1,0,True,connection_failure
192.168.154.9,203.0.113.15,6,TCP,24582,443,986,16,1745392298127,1745392302240,9c:ab:72:1e:d7:ae,12:8f:e4:d2:13:32,17522,443,https,,,9,2025-04-23T07:11:38.127913,2025-04-23T07:11:42.240913,1872,9,1,0,True,connection_failure
192.168.241.110,203.0.113.15,6,TCP,32907,443,1855,10,1745392298128,1745392299079,32:b2:eb:2f:a2:56,b8:78:73:c7:87:df,16270,443,https,,,9,2025-04-23T07:11:38.128004,2025-04-23T07:11:39.079004,1731,4,1,0,True,connection_failure
192.168.152.142,203.0.113.15,6,TCP,55395,443,1303,11,1745392298128,1745392299108,b7:f8:81:72:b2:9a,6a:e2:76:4e:39:95,12125,443,https,,,9,2025-04-23T07:11:38.128094,2025-04-23T07:11:39.108094,1871,6,1,0,True,connection_failure
192.168.53.160,203.0.113.15,6,TCP,54108,443,658,14,1745392298128,1745392302398,8d:6e:95:c0:a8:9f,ef:e4:7a:7e:ee:cb,44687,443,https,,,5,2025-04-23T07:11:38.128184,2025-04-23T07:11:42.398184,437,6,1,0,True,connection_failure
192.168.138.120,203.0.113.15,6,TCP,5154,443,664,7,1745392298128,1745392299175,ba:cc:cd:27:2f:01,d5:f5:28:a3:d8:05,32216,443,https,,,4,2025-04-23T07:11:38.128273,2025-04-23T07:11:39.175273,519,3,1,0,True,connection_failure
192.168.192.244,203.0.113.15,6,TCP,24155,443,981,16,1745392298128,1745392300865,37:31:6e:7f:a2:e6,44:ac:50:27:f9:c5,44474,443,https,,,5,2025-04-23T07:11:38.128382,2025-04-23T07:11:40.865382,1585,9,1,0,True,connection_failure
192.168.244.0,203.0.113.15,6,TCP,27796,443,1530,10,1745392298128,1745392301423,06:57:b0:9c:bb:e6,a3:9b:ab:26:47:cb,60821,443,https,,,5,2025-04-23T07:11:38.128475,2025-04-23T07:11:41.423475,1027,5,1,0,True,connection_failure
192.168.33.61,203.0.113.15,6,TCP,54588,443,1238,6,1745392298128,1745392302418,42:bf:4c:87:81:8c,c8:84:81:e0:7f:82,31511,443,https,,,4,2025-04-23T07:11:38.128566,2025-04-23T07:11:42.418566,275,10,1,0,True,connection_failure
192.168.79.203,203.0.113.15,6,TCP,30804,443,781,11,1745392298128,1745392301350,56:55:39:86:a9:01,ce:27:9c:a0:74:8e,7308,443,https,,,5,2025-04-23T07:11:38.128657,2025-04-23T07:11:41.350657,2000,3,1,0,True,connection_failure
192.168.40.9,203.0.113.15,6,TCP,31130,443,1842,10,1745392298128,1745392303098,b9:3e:cf:71:ac:51,4a:29:a8:f6:42:6e,61526,443,https,,,5,2025-04-23T07:11:38.128761,2025-04-23T07:11:43.098761,1313,5,1,0,True,connection_failure
192.168.71.98,203.0.113.15,6,TCP,4723,443,618,6,1745392298128,1745392301146,92:6f:73:2e:6f:ed,67:67:1c:d0:91:59,25635,443,https,,,6,2025-04-23T07:11:38.128853,2025-04-23T07:11:41.146853,1076,10,1,0,True,connection_failure
192.168.1.157,203.0.113.15,6,TCP,48004,443,1767,13,1745392298128,1745392301002,1a:03:ff:ee:93:41,4a:7b:36:7d:61:5f,54104,443,https,,,7,2025-04-23T07:11:38.128947,2025-04-23T07:11:41.002947,1641,4,1,0,True,connection_failure
192.168.11.117,203.0.113.15,6,TCP,25986,443,1010,15,1745392298129,1745392300337,35:96:3b:4a:e4:63,50:54:e2:a4:71:c3,61859,443,https,,,1,2025-04-23T07:11:38.129035,2025-04-23T07:11:40.337035,1200,10,1,0,True,connection_failure
192.168.198.140,203.0.113.15,6,TCP,3906,443,1190,7,1745392298129,1745392300679,fe:8d:46:a5:01:66,59:3c:74:d0:0c:fa,13417,443,https,,,2,2025-04-23T07:11:38.129122,2025-04-23T07:11:40.679122,486,10,1,0,True,connection_failure
192.168.201.48,203.0.113.15,6,TCP,42511,443,1342,12,1745392298129,1745392302177,2f:9e:ef:90:79:b0,5b:2b:fe:91:26:5d,64112,443,https,,,4,2025-04-23T07:11:38.129210,2025-04-23T07:11:42.177210,687,7,1,0,True,connection_failure
192.168.45.185,203.0.113.15,6,TCP,62180,443,1597,13,1745392298129,1745392299635,a3:74:cd:4b:8c:64,09:6c:df:49:f4:0c,32004,443,https,,,8,2025-04-23T07:11:38.129298,2025-04-23T07:11:39.635298,722,4,1,0,True,connection_failure
192.168.18.121,203.0.113.15,6,TCP,65171,443,1162,18,1745392298129,1745392298665,ce:8d:b2:33:0c:23,0d:33:41:73:c4:3e,33729,443,https,,,4,2025-04-23T07:11:38.129407,2025-04-23T07:11:38.665407,968,3,1,0,True,connection_failure
192.168.157.112,203.0.113.15,6,TCP,54503,443,1517,10,1745392298129,1745392301166,de:23:27:fb:b8:b8,8b:90:8b:fe:0c:29,23126,443,https,,,8,2025-04-23T07:11:38.129500,2025-04-23T07:11:41.166500,1078,7,1,0,True,connection_failure
192.168.83.97,203.0.113.15,6,TCP,29853,443,1472,5,1745392298129,1745392300239,82:db:85:49:f1:67,02:d5:5b:6a:db:17,41341,443,https,,,1,2025-04-23T07:11:38.129588,2025-04-23T07:11:40.239588,499,6,1,0,True,connection_failure
192.168.81.182,203.0.113.15,6,TCP,18962,443,977,19,1745392298129,1745392298631,a9:cf:a6:ba:08:6b,00:4e:74:f7:3f:32,5588,443,https,,,6,2025-04-23T07:11:38.129677,2025-04-23T07:11:38.631677,364,10,1,0,True,connection_failure
192.168.25.106,203.0.113.15,6,TCP,49656,443,1922,15,1745392298129,1745392300267,0a:33:16:37:c4:c4,9b:24:71:9d:86:40,2067,443,https,,,7,2025-04-23T07:11:38.129786,2025-04-23T07:11:40.267786,1323,3,1,0,True,connection_failure
192.168.26.56,203.0.113.15,6,TCP,37244,443,1151,9,1745392298129,1745392302784,18:15:70:d9:ed:b3,a6:ca:07:07:d3:c7,40147,443,https,,,6,2025-04-23T07:11:38.129877,2025-04-23T07:11:42.784877,506,5,1,0,True,connection_failure
192.168.207.38,203.0.113.15,6,TCP,30259,443,1493,19,1745392298129,1745392300113,ab:f1:9d:16:97:d7,ef:7c:05:e6:a6:80,62336,443,https,,,5,2025-04-23T07:11:38.129967,2025-04-23T07:11:40.113967,560,9,1,0,True,connection_failure
192.168.113.226,203.0.113.15,6,TCP,61175,443,1989,15,1745392298130,1745392303057,74:df:dc:78:fa:15,58:2e:2f:c7:30:c8,20431,443,https,,,5,2025-04-23T07:11:38.130055,2025-04-23T07:11:43.057055,1342,10,1,0,True,connection_failure
192.168.36.200,203.0.113.15,6,TCP,23140,443,1245,10,1745392298130,1745392299927,94:df:0e:57:d0:1a,f5:32:0a:bc:10:96,48753,443,https,,,1,2025-04-23T07:11:38.130143,2025-04-23T07:11:39.927143,742,5,1,0,True,connection_failure
192.168.35.40,203.0.113.15,6,TCP,19210,443,628,5,1745392298130,1745392302453,6b:18:ff:13:04:79,aa:8d:31:2d:89:8d,39040,443,https,,,7,2025-04-23T07:11:38.130236,2025-04-23T07:11:42.453236,612,4,1,0,True,connection_failure
192.168.227.156,203.0.113.15,6,TCP,34104,443,1207,6,1745392298130,1745392299297,e0:1e:8f:56:20:af,f2:57:57:63:b6:74,41124,443,https,,,7,2025-04-23T07:11:38.130327,2025-04-23T07:11:39.297327,1750,5,1,0,True,connection_failure
192.168.139.129,203.0.113.15,6,TCP,38782,443,409,10,1745392298130,1745392299724,c2:58:17:2c:d2:43,7c:a2:2d:10:95:6d,3771,443,https,,,8,2025-04-23T07:11:38.130443,2025-04-23T07:11:39.724443,1079,7,1,0,True,connection_failure
192.168.149.221,203.0.113.15,6,TCP,31188,443,1847,9,1745392298130,1745392303114,2b:82:72:0f:82:c9,ee:b4:66:53:ab:51,21135,443,https,,,3,2025-04-23T07:11:38.130538,2025-04-23T07:11:43.114538,1158,6,1,0,True,connection_failure
192.168.186.42,203.0.113.15,6,TCP,37281,443,230,13,1745392298170,1745392303003,d2:70:01:fb:40:8a,66:a4:91:ed:91:71,7850,443,https,,,10,2025-04-23T07:11:38.170047,2025-04-23T07:11:43.003047,1155,5,1,0,True,connection_failure
192.168.248.112,203.0.113.15,6,TCP,10825,443,1905,9,1745392298170,1745392300720,ca:3e:f0:71:fa:fb,37:3d:2a:bb:ab:89,48697,443,https,,,6,2025-04-23T07:11:38.170152,2025-04-23T07:11:40.720152,1200,4,1,0,True,connection_failure
192.168.248.198,203.0.113.15,6,TCP,30410,443,1880,17,1745392298170,1745392300463,f2:9e:0a:61:90:51,24:a8:90:c4:60:f1,37468,443,https,,,3,2025-04-23T07:11:38.170253,2025-04-23T07:11:40.463253,622,8,1,0,True,connection_failure
192.168.122.182,203.0.113.15,6,TCP,50828,443,1858,9,1745392298170,1745392301007,66:b0:50:59:2d:03,16:ce:b3:d1:b0:0c,16128,443,https,,,7,2025-04-23T07:11:38.170369,2025-04-23T07:11:41.007369,721,5,1,0,True,connection_failure
192.168.141.115,203.0.113.15,6,TCP,26909,443,321,12,1745392298170,1745392300226,15:26:bb:d3:1d:16,9a:fb:00:28:5f:5d,34131,443,https,,,10,2025-04-23T07:11:38.170468,2025-04-23T07:11:40.226468,503,4,1,0,True,connection_failure
192.168.37.2,203.0.113.15,6,TCP,25001,443,562,18,1745392298170,1745392302063,3b:9a:b4:a0:42:e6,43:a4:c6:40:6f:89,35273,443,https,,,2,2025-04-23T07:11:38.170564,2025-04-23T07:11:42.063564,1241,6,1,0,True,connection_failure
192.168.184.177,203.0.113.15,6,TCP,29515,443,1886,8,1745392298170,1745392303150,3b:3e:76:e0:46:44,03:b4:48:8b:12:37,64438,443,https,,,2,2025-04-23T07:11:38.170656,2025-04-23T07:11:43.150656,861,6,1,0,True,connection_failure
192.168.97.27,203.0.113.15,6,TCP,59336,443,1742,8,1745392298170,1745392299504,d1:c1:40:de:4f:ad,30:86:a1:c3:17:2c,31630,443,https,,,8,2025-04-23T07:11:38.170747,2025-04-23T07:11:39.504747,1317,8,1,0,True,connection_failure
192.168.101.91,203.0.113.15,6,TCP,38463,443,1955,11,1745392298170,1745392299821,e5:56:17:39:ef:d8,27:26:36:81:2b:51,24206,443,https,,,8,2025-04-23T07:11:38.170838,2025-04-23T07:11:39.821838,1357,8,1,0,True,connection_failure
192.168.172.43,203.0.113.15,6,TCP,36318,443,1850,16,1745392298170,1745392299130,42:63:40:75:b7:8b,f2:5e:01:5c:f4:99,64978,443,https,,,1,2025-04-23T07:11:38.170929,2025-04-23T07:11:39.130929,1066,8,1,0,True,connection_failure
192.168.176.221,203.0.113.15,6,TCP,53134,443,585,17,1745392298171,1745392300325,96:c9:69:51:80:0f,9b:5b:79:92:a6:23,12125,443,https,,,10,2025-04-23T07:11:38.171017,2025-04-23T07:11:40.325017,1544,8,1,0,True,connection_failure
192.168.109.37,203.0.113.15,6,TCP,16527,443,694,7,1745392298171,1745392301423,84:45:09:78:06:2a,61:99:ab:b0:59:af,43402,443,https,,,5,2025-04-23T07:11:38.171106,2025-04-23T07:11:41.423106,761,10,1,0,True,connection_failure
192.168.157.44,203.0.113.15,6,TCP,26721,443,638,7,1745392298171,1745392299579,1b:7b:31:31:4b:43,97:fb:66:fe:6b:f1,11061,443,https,,,2,2025-04-23T07:11:38.171195,2025-04-23T07:11:39.579195,314,3,1,0,True,connection_failure
192.168.176.16,203.0.113.15,6,TCP,47868,443,1231,7,1745392298171,1745392302534,2e:3c:67:5d:30:7b,3d:f7:6e:93:01:fc,47514,443,https,,,4,2025-04-23T07:11:38.171284,2025-04-23T07:11:42.534284,1344,8,1,0,True,connection_failure
192.168.13.172,203.0.113.15,6,TCP,4036,443,1902,9,1745392298171,1745392299089,e8:a8:68:29:ef:5b,c2:dc:63:72:4f:1e,63646,443,https,,,10,2025-04-23T07:11:38.171392,2025-04-23T07:11:39.089392,401,5,1,0,True,connection_failure
192.168.131.211,203.0.113.15,6,TCP,55878,443,1991,10,1745392298171,1745392302631,4b:9a:32:75:90:66,fe:a0:9f:95:19:42,13802,443,https,,,6,2025-04-23T07:11:38.171486,2025-04-23T07:11:42.631486,229,6,1,0,True,connection_failure
192.168.134.172,203.0.113.15,6,TCP,20079,443,694,12,1745392298171,1745392300734,49:c0:cd:ce:83:c2,0e:d1:aa:c8:90:4e,33586,443,https,,,2,2025-04-23T07:11:38.171576,2025-04-23T07:11:40.734576,1712,7,1,0,True,connection_failure
192.168.141.247,203.0.113.15,6,TCP,39481,443,1028,16,1745392298171,1745392302586,82:16:5a:72:d9:ac,18:c9:ff:64:3a:30,21906,443,https,,,5,2025-04-23T07:11:38.171665,2025-04-23T07:11:42.586665,1534,7,1,0,True,connection_failure
192.168.114.48,203.0.113.15,6,TCP,25646,443,1590,13,1745392298171,1745392301929,aa:e2:3d:70:0a:6e,a7:43:2d:96:47:9c,24764,443,https,,,2,2025-04-23T07:11:38.171757,2025-04-23T07:11:41.929757,1018,10,1,0,True,connection_failure
192.168.140.196,203.0.113.15,6,TCP,36450,443,726,18,1745392298171,1745392302339,e0:cf:16:bb:97:8e,eb:ec:8d:35:3e:fd,19823,443,https,,,10,2025-04-23T07:11:38.171847,2025-04-23T07:11:42.339847,1021,7,1,0,True,connection_failure
192.168.23.108,203.0.113.15,6,TCP,21044,443,1006,17,1745392298171,1745392298731,da:cc:61:e1:28:97,06:61:df:bb:5d:26,51999,443,https,,,9,2025-04-23T07:11:38.171936,2025-04-23T07:11:38.731936,811,5,1,0,True,connection_failure
192.168.152.212,203.0.113.15,6,TCP,46980,443,1834,7,1745392298172,1745392303151,a6:11:1b:2b:ce:77,24:32:c4:e9:1a:f2,7938,443,https,,,1,2025-04-23T07:11:38.172025,2025-04-23T07:11:43.151025,226,3,1,0,True,connection_failure
192.168.234.255,203.0.113.15,6,TCP,11092,443,323,7,1745392298172,1745392301701,43:bf:d6:39:1f:ab,6b:52:bb:f9:e4:b1,58300,443,https,,,4,2025-04-23T07:11:38.172118,2025-04-23T07:11:41.701118,1046,4,1,0,True,connection_failure
192.168.217.197,203.0.113.15,6,TCP,17012,443,746,8,1745392298172,1745392300498,b8:a2:99:9a:aa:b6,82:13:b9:b9:2b:96,56827,443,https,,,4,2025-04-23T07:11:38.172208,2025-04-23T07:11:40.498208,2000,3,1,0,True,connection_failure
192.168.237.111,203.0.113.15,6,TCP,2863,443,435,13,1745392298172,1745392298835,f5:36:17:95:8c:10,49:36:d5:bf:50:f4,64095,443,https,,,3,2025-04-23T07:11:38.172299,2025-04-23T07:11:38.835299,1664,6,1,0,True,connection_failure
192.168.11.102,203.0.113.15,6,TCP,40416,443,314,13,1745392298172,1745392301880,6d:f2:ee:47:c3:58,c7:9b:98:4b:9c:2a,17343,443,https,,,10,2025-04-23T07:11:38.172407,2025-04-23T07:11:41.880407,525,7,1,0,True,connection_failure
192.168.190.4,203.0.113.15,6,TCP,23125,443,1976,14,1745392298172,1745392300925,4f:94:d2:af:7f:d5,65:35:d0:74:2c:d4,13394,443,https,,,6,2025-04-23T07:11:38.172499,2025-04-23T07:11:40.925499,1601,7,1,0,True,connection_failure
192.168.96.248,203.0.113.15,6,TCP,47867,443,1072,20,1745392298172,1745392300706,fb:5a:34:8d:71:a3,58:c8:b3:07:5e:99,25015,443,https,,,7,2025-04-23T07:11:38.172591,2025-04-23T07:11:40.706591,951,5,1,0,True,connection_failure
192.168.31.0,203.0.113.15,6,TCP,3052,443,1860,13,1745392298172,1745392301138,7c:94:e0:d6:ec:ac,b0:41:b2:f8:45:b0,50429,443,https,,,9,2025-04-23T07:11:38.172683,2025-04-23T07:11:41.138683,936,10,1,0,True,connection_failure
192.168.57.229,203.0.113.15,6,TCP,53280,443,872,14,1745392298172,1745392301925,6b:25:9d:c7:3b:77,1d:2e:b8:4b:cf:19,53732,443,https,,,6,2025-04-23T07:11:38.172787,2025-04-23T07:11:41.925787,923,9,1,0,True,connection_failure
192.168.135.197,203.0.113.15,6,TCP,32929,443,949,15,1745392298172,1745392301868,13:3d:10:72:0d:df,c2:9b:4a:ee:a5:ed,3762,443,https,,,5,2025-04-23T07:11:38.172878,2025-04-23T07:11:41.868878,991,4,1,0,True,connection_failure
