sourceIPv4Address,destinationIPv4Address,protocolIdentifier,protocolName,sourceTransportPort,destinationTransportPort,octetDeltaCount,packetDeltaCount,flowStartMilliseconds,flowEndMilliseconds,mac_source,mac_destination,transport_source_port,transport_destination_port,application_name,http_url,https_url_certificate,datalink_vlan,flow_start_time,flow_end_time,bytes_accumulated,tcp_retransmits,tcp_rst,tcp_fin,anomaly,anomaly_type
172.16.42.123,198.51.100.5,6,TCP,22767,39,90,1,1745392287012,1745392287013,bf:7e:96:d2:5e:00,3d:44:ea:34:b0:b4,14338,39,unknown,,,5,2025-04-23T07:11:27.012926,2025-04-23T07:11:27.013926,60,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,9198,40,86,1,1745392287022,1745392287028,41:a5:e6:b8:1b:8a,54:59:dc:ee:25:de,59484,40,unknown,,,4,2025-04-23T07:11:27.022926,2025-04-23T07:11:27.028926,77,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,15391,41,58,1,1745392287032,1745392287036,ed:46:5a:03:80:77,f8:9d:24:f2:a5:28,40545,41,unknown,,,5,2025-04-23T07:11:27.032926,2025-04-23T07:11:27.036926,97,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,48636,42,83,1,1745392287042,1745392287044,9e:d9:22:bb:e0:90,8c:9e:f8:db:ed:3b,5521,42,unknown,,,10,2025-04-23T07:11:27.042926,2025-04-23T07:11:27.044926,81,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,56906,43,93,1,1745392287052,1745392287055,76:da:f1:55:c1:62,a2:ca:06:c9:27:d9,1260,43,unknown,,,9,2025-04-23T07:11:27.052926,2025-04-23T07:11:27.055926,64,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,31867,44,50,1,1745392287062,1745392287070,1e:92:67:71:b4:42,25:9a:8b:51:5d:2d,56398,44,unknown,,,3,2025-04-23T07:11:27.062926,2025-04-23T07:11:27.070926,44,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,58948,45,87,1,1745392287072,1745392287076,8b:df:83:06:d0:71,d7:39:f2:21:67:af,1912,45,unknown,,,1,2025-04-23T07:11:27.072926,2025-04-23T07:11:27.076926,65,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,40800,46,58,1,1745392287082,1745392287084,c7:68:5c:7a:6d:62,10:85:90:f0:68:4d,64912,46,unknown,,,3,2025-04-23T07:11:27.082926,2025-04-23T07:11:27.084926,93,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,29409,47,73,1,1745392287092,1745392287094,5d:9c:2c:eb:e8:68,2a:bf:e6:17:02:43,41859,47,unknown,,,6,2025-04-23T07:11:27.092926,2025-04-23T07:11:27.094926,42,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,13315,48,68,1,1745392287102,1745392287107,e4:94:78:3a:7e:b7,ae:db:d6:a7:b0:47,49917,48,unknown,,,4,2025-04-23T07:11:27.102926,2025-04-23T07:11:27.107926,97,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,59451,49,55,1,1745392287112,1745392287122,01:46:3f:3e:0d:9f,e3:1a:37:9d:94:c3,8968,49,unknown,,,4,2025-04-23T07:11:27.112926,2025-04-23T07:11:27.122926,76,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,32958,50,99,1,1745392287122,1745392287123,eb:42:92:51:c7:a1,98:c5:b3:f1:8d:55,52720,50,unknown,,,2,2025-04-23T07:11:27.122926,2025-04-23T07:11:27.123926,81,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,37958,51,49,1,1745392287132,1745392287136,5c:72:c9:f4:4a:97,b6:3a:19:69:ed:fa,33076,51,unknown,,,7,2025-04-23T07:11:27.132926,2025-04-23T07:11:27.136926,96,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,10038,52,84,1,1745392287142,1745392287148,47:92:a1:bf:27:a0,76:af:d3:17:cd:2f,17678,52,unknown,,,8,2025-04-23T07:11:27.142926,2025-04-23T07:11:27.148926,78,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,23372,53,61,1,1745392287152,1745392287162,60:31:07:9c:a0:c0,72:ec:ed:a6:13:51,29127,53,unknown,,,2,2025-04-23T07:11:27.152926,2025-04-23T07:11:27.162926,94,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,10934,54,99,1,1745392287162,1745392287166,9e:6f:78:0e:57:cc,96:4e:03:2d:99:7b,19443,54,unknown,,,10,2025-04-23T07:11:27.162926,2025-04-23T07:11:27.166926,55,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,45631,55,72,1,1745392287172,1745392287175,c8:86:bb:0a:e3:3d,62:78:6b:37:fe:9d,15232,55,unknown,,,8,2025-04-23T07:11:27.172926,2025-04-23T07:11:27.175926,43,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,49452,56,86,1,1745392287182,1745392287192,c6:b0:95:74:37:08,59:82:48:e6:b8:a3,1693,56,unknown,,,2,2025-04-23T07:11:27.182926,2025-04-23T07:11:27.192926,68,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,16432,57,56,1,1745392287192,1745392287201,9f:52:da:6e:8b:f6,55:11:d0:ef:23:33,21207,57,unknown,,,1,2025-04-23T07:11:27.192926,2025-04-23T07:11:27.201926,43,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,40765,58,60,1,1745392287202,1745392287205,67:49:a7:36:30:72,b1:12:75:99:3f:31,17266,58,unknown,,,3,2025-04-23T07:11:27.202926,2025-04-23T07:11:27.205926,90,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,22124,59,68,1,1745392287212,1745392287222,06:03:0d:6a:50:98,bd:30:e7:9f:56:08,44476,59,unknown,,,1,2025-04-23T07:11:27.212926,2025-04-23T07:11:27.222926,47,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,50035,60,50,1,1745392287222,1745392287224,0d:1e:c9:da:8f:9b,3b:bd:3a:04:b8:a6,20732,60,unknown,,,7,2025-04-23T07:11:27.222926,2025-04-23T07:11:27.224926,79,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,2532,61,45,1,1745392287232,1745392287242,bc:0a:e8:fe:e2:68,ab:3a:ea:f7:7c:ad,4690,61,unknown,,,9,2025-04-23T07:11:27.232926,2025-04-23T07:11:27.242926,60,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,53698,62,71,1,1745392287242,1745392287246,df:04:07:cf:9b:2d,f7:53:58:a5:a6:5c,36992,62,unknown,,,2,2025-04-23T07:11:27.242926,2025-04-23T07:11:27.246926,43,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,21874,63,41,1,1745392287252,1745392287254,12:bd:92:de:f6:41,bb:b3:71:cb:a0:b0,59316,63,unknown,,,3,2025-04-23T07:11:27.252926,2025-04-23T07:11:27.254926,76,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,26817,64,56,1,1745392287262,1745392287272,0a:f4:56:84:65:2f,f7:94:1f:58:12:65,57438,64,unknown,,,8,2025-04-23T07:11:27.262926,2025-04-23T07:11:27.272926,70,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,49655,65,44,1,1745392287272,1745392287279,77:e3:b4:f1:2d:ce,ae:7d:31:9e:82:57,25922,65,unknown,,,1,2025-04-23T07:11:27.272926,2025-04-23T07:11:27.279926,88,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,53137,66,78,1,1745392287282,1745392287287,f9:5d:91:60:36:28,59:32:cb:97:13:d6,24163,66,unknown,,,7,2025-04-23T07:11:27.282926,2025-04-23T07:11:27.287926,45,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,38782,67,46,1,1745392287292,1745392287297,8a:4b:84:23:f2:6b,2e:ef:ee:42:09:d7,58503,67,unknown,,,1,2025-04-23T07:11:27.292926,2025-04-23T07:11:27.297926,43,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,13414,68,70,1,1745392287302,1745392287306,e2:14:36:4e:36:d1,5c:aa:fd:3b:04:11,14763,68,unknown,,,10,2025-04-23T07:11:27.302926,2025-04-23T07:11:27.306926,83,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,63334,69,50,1,1745392287312,1745392287319,f2:d4:6f:bb:87:44,ca:e7:d0:d9:f6:2d,5041,69,unknown,,,2,2025-04-23T07:11:27.312926,2025-04-23T07:11:27.319926,57,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,36309,70,80,1,1745392287322,1745392287331,ac:3a:72:b9:fc:6f,c1:a1:cb:95:fa:14,53428,70,unknown,,,2,2025-04-23T07:11:27.322926,2025-04-23T07:11:27.331926,73,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,55130,71,94,1,1745392287332,1745392287336,6d:d4:f2:31:41:54,3a:7f:8c:4c:88:eb,39292,71,unknown,,,2,2025-04-23T07:11:27.332926,2025-04-23T07:11:27.336926,68,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,38999,72,47,1,1745392287342,1745392287343,7a:99:5f:51:4d:69,33:6b:a8:62:df:22,17396,72,unknown,,,6,2025-04-23T07:11:27.342926,2025-04-23T07:11:27.343926,87,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,1738,73,71,1,1745392287352,1745392287361,92:7e:d6:c7:5a:f9,ad:1b:bd:58:b3:54,57913,73,unknown,,,9,2025-04-23T07:11:27.352926,2025-04-23T07:11:27.361926,86,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,65435,74,68,1,1745392287362,1745392287370,01:2f:18:de:28:3f,ab:b4:16:5b:b7:2f,63550,74,unknown,,,8,2025-04-23T07:11:27.362926,2025-04-23T07:11:27.370926,75,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,32264,75,97,1,1745392287372,1745392287377,07:8f:2c:e0:14:e2,78:65:10:14:c7:b9,5463,75,unknown,,,4,2025-04-23T07:11:27.372926,2025-04-23T07:11:27.377926,85,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,58831,76,66,1,1745392287382,1745392287391,d0:b5:83:a1:b5:53,a0:62:25:3b:00:71,14379,76,unknown,,,7,2025-04-23T07:11:27.382926,2025-04-23T07:11:27.391926,99,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,16340,77,90,1,1745392287392,1745392287394,61:f8:e2:ee:9b:3d,fc:64:b9:9b:93:25,6042,77,unknown,,,2,2025-04-23T07:11:27.392926,2025-04-23T07:11:27.394926,71,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,35629,78,63,1,1745392287402,1745392287409,5c:a3:d1:15:38:74,31:ba:e9:2d:fb:41,10630,78,unknown,,,3,2025-04-23T07:11:27.402926,2025-04-23T07:11:27.409926,40,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,59599,79,62,1,1745392287412,1745392287421,50:2a:b1:72:c1:db,b2:7f:c6:2a:9d:85,18793,79,unknown,,,8,2025-04-23T07:11:27.412926,2025-04-23T07:11:27.421926,42,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,28858,80,95,1,1745392287422,1745392287423,c1:0f:96:0c:17:67,4e:33:d7:7d:f8:39,58974,80,unknown,,,2,2025-04-23T07:11:27.422926,2025-04-23T07:11:27.423926,44,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,15052,81,69,1,1745392287432,1745392287436,d5:87:b4:9d:50:fa,ff:06:43:95:b6:7b,9542,81,unknown,,,5,2025-04-23T07:11:27.432926,2025-04-23T07:11:27.436926,45,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,56014,82,82,1,1745392287442,1745392287451,8f:69:6c:17:ee:c3,6a:d2:d6:b5:35:32,16984,82,unknown,,,6,2025-04-23T07:11:27.442926,2025-04-23T07:11:27.451926,87,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,40246,83,51,1,1745392287452,1745392287454,38:e2:2a:72:32:d6,32:74:9b:43:de:9c,12264,83,unknown,,,9,2025-04-23T07:11:27.452926,2025-04-23T07:11:27.454926,78,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,19819,84,68,1,1745392287462,1745392287472,82:bd:d3:0d:ef:79,04:2a:73:cd:b0:b2,33746,84,unknown,,,1,2025-04-23T07:11:27.462926,2025-04-23T07:11:27.472926,92,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,56141,85,48,1,1745392287472,1745392287476,54:46:62:21:a7:5a,a5:23:42:e0:e8:db,38742,85,unknown,,,6,2025-04-23T07:11:27.472926,2025-04-23T07:11:27.476926,44,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,6742,86,78,1,1745392287482,1745392287490,36:f7:66:78:9e:48,86:5c:1e:ae:58:8d,59559,86,unknown,,,2,2025-04-23T07:11:27.482926,2025-04-23T07:11:27.490926,68,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,34358,87,47,1,1745392287492,1745392287498,50:3b:1e:92:ff:d9,79:ce:58:80:87:0f,15840,87,unknown,,,10,2025-04-23T07:11:27.492926,2025-04-23T07:11:27.498926,68,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,28962,88,84,1,1745392287502,1745392287510,a0:f4:c4:6e:b1:a6,0c:50:5b:f8:04:1f,53050,88,unknown,,,6,2025-04-23T07:11:27.502926,2025-04-23T07:11:27.510926,81,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,37238,89,98,1,1745392287512,1745392287517,cd:e8:bd:78:14:53,c9:14:00:7a:86:92,61909,89,unknown,,,2,2025-04-23T07:11:27.512926,2025-04-23T07:11:27.517926,69,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,24972,90,53,1,1745392287522,1745392287529,14:bc:2f:17:9b:ed,22:ec:75:20:7d:c9,8733,90,unknown,,,3,2025-04-23T07:11:27.522926,2025-04-23T07:11:27.529926,63,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,14063,91,85,1,1745392287532,1745392287537,b3:59:71:7a:d8:d2,ca:11:19:31:dc:d5,3665,91,unknown,,,8,2025-04-23T07:11:27.532926,2025-04-23T07:11:27.537926,46,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,5508,92,40,1,1745392287542,1745392287549,a5:40:31:48:93:21,fa:83:ab:78:1b:b6,47179,92,unknown,,,9,2025-04-23T07:11:27.542926,2025-04-23T07:11:27.549926,65,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,38328,93,93,1,1745392287552,1745392287558,b5:7d:95:75:71:b1,11:04:ba:10:ac:92,25579,93,unknown,,,4,2025-04-23T07:11:27.552926,2025-04-23T07:11:27.558926,82,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,33586,94,85,1,1745392287562,1745392287566,49:5c:b3:48:50:a4,6e:b4:c0:d8:74:9d,1832,94,unknown,,,5,2025-04-23T07:11:27.562926,2025-04-23T07:11:27.566926,55,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,56827,95,78,1,1745392287572,1745392287579,cb:f0:76:81:93:cb,09:0d:ea:95:ff:4f,60512,95,unknown,,,3,2025-04-23T07:11:27.572926,2025-04-23T07:11:27.579926,59,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,38476,96,62,1,1745392287582,1745392287585,22:b6:15:10:c7:37,8d:c6:d6:28:e8:64,37570,96,unknown,,,6,2025-04-23T07:11:27.582926,2025-04-23T07:11:27.585926,84,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,4448,97,63,1,1745392287592,1745392287601,ba:41:e5:cb:06:27,46:f3:05:5e:93:c6,62968,97,unknown,,,6,2025-04-23T07:11:27.592926,2025-04-23T07:11:27.601926,75,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,35447,98,49,1,1745392287602,1745392287611,50:41:8d:a4:ea:37,c4:29:46:03:40:17,30020,98,unknown,,,2,2025-04-23T07:11:27.602926,2025-04-23T07:11:27.611926,76,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,3632,99,40,1,1745392287612,1745392287614,8f:fd:91:4d:8b:8e,ce:08:97:36:3c:db,15519,99,unknown,,,6,2025-04-23T07:11:27.612926,2025-04-23T07:11:27.614926,73,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,15592,100,42,1,1745392287622,1745392287624,ee:7e:fb:90:eb:d1,a4:01:d3:0f:15:00,42696,100,unknown,,,7,2025-04-23T07:11:27.622926,2025-04-23T07:11:27.624926,82,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,62847,1,91,1,1745392286680,1745392286689,8f:f6:e7:bd:68:1a,0c:8d:4d:46:7e:51,34501,1,unknown,,,2,2025-04-23T07:11:26.680312,2025-04-23T07:11:26.689312,49,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,21931,2,55,1,1745392286690,1745392286693,50:5d:c2:cf:83:7c,68:67:82:6c:ec:88,27584,2,unknown,,,2,2025-04-23T07:11:26.690312,2025-04-23T07:11:26.693312,67,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,7769,3,67,1,1745392286700,1745392286702,14:4e:dc:1f:6f:43,67:65:de:6d:89:8b,22651,3,unknown,,,5,2025-04-23T07:11:26.700312,2025-04-23T07:11:26.702312,96,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,52551,4,82,1,1745392286710,1745392286717,ad:8f:2b:f6:4b:df,e2:1a:b9:0f:15:6c,59630,4,unknown,,,9,2025-04-23T07:11:26.710312,2025-04-23T07:11:26.717312,67,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,53985,5,70,1,1745392286720,1745392286724,55:98:82:04:ac:84,e5:58:17:28:1c:cf,55036,5,unknown,,,7,2025-04-23T07:11:26.720312,2025-04-23T07:11:26.724312,43,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,1929,6,89,1,1745392286730,1745392286736,1f:f4:9c:33:2c:26,5d:6f:11:d7:7a:77,55383,6,unknown,,,2,2025-04-23T07:11:26.730312,2025-04-23T07:11:26.736312,89,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,36263,7,97,1,1745392286740,1745392286746,a1:f6:aa:ba:0b:6c,76:12:76:21:2c:29,54184,7,unknown,,,5,2025-04-23T07:11:26.740312,2025-04-23T07:11:26.746312,69,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,54757,8,41,1,1745392286750,1745392286758,16:a6:5a:a0:19:7c,9e:79:5f:cd:6a:7a,30981,8,unknown,,,2,2025-04-23T07:11:26.750312,2025-04-23T07:11:26.758312,84,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,31305,9,44,1,1745392286760,1745392286761,7b:ff:3d:2c:36:0c,9e:8a:6c:fb:bb:f6,30656,9,unknown,,,4,2025-04-23T07:11:26.760312,2025-04-23T07:11:26.761312,54,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,47977,10,76,1,1745392286770,1745392286775,d5:08:80:9c:5d:af,7b:78:a6:27:d5:97,53300,10,unknown,,,6,2025-04-23T07:11:26.770312,2025-04-23T07:11:26.775312,43,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,21314,11,77,1,1745392286780,1745392286784,b1:a3:8f:4e:a4:63,c1:e0:cb:9b:fb:b6,10205,11,unknown,,,8,2025-04-23T07:11:26.780312,2025-04-23T07:11:26.784312,53,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,20105,12,71,1,1745392286790,1745392286791,63:6f:c6:b3:8f:e9,a4:92:f2:a5:45:e7,40814,12,unknown,,,5,2025-04-23T07:11:26.790312,2025-04-23T07:11:26.791312,72,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,33523,13,80,1,1745392286800,1745392286802,dd:3e:b3:6d:da:89,a5:02:81:49:06:02,19862,13,unknown,,,4,2025-04-23T07:11:26.800312,2025-04-23T07:11:26.802312,80,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,56323,14,86,1,1745392286810,1745392286819,49:21:47:f4:d6:96,c3:6d:51:a8:95:9b,29610,14,unknown,,,4,2025-04-23T07:11:26.810312,2025-04-23T07:11:26.819312,98,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,54700,15,51,1,1745392286820,1745392286823,85:79:4c:09:d4:ae,cd:e2:f6:be:89:35,47081,15,unknown,,,3,2025-04-23T07:11:26.820312,2025-04-23T07:11:26.823312,50,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,17800,16,88,1,1745392286830,1745392286835,3e:92:73:ac:ed:32,6c:db:65:dc:74:e5,42022,16,unknown,,,8,2025-04-23T07:11:26.830312,2025-04-23T07:11:26.835312,81,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,58738,17,47,1,1745392286840,1745392286841,8f:45:75:06:b7:bf,e6:51:a8:34:47:bf,12129,17,unknown,,,9,2025-04-23T07:11:26.840312,2025-04-23T07:11:26.841312,90,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,38814,18,57,1,1745392286850,1745392286851,78:07:4c:81:9b:bf,92:42:54:5d:05:fc,18442,18,unknown,,,2,2025-04-23T07:11:26.850312,2025-04-23T07:11:26.851312,74,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,1440,19,77,1,1745392286860,1745392286870,e3:c3:cd:2a:b8:33,67:38:4b:0e:64:87,28819,19,unknown,,,10,2025-04-23T07:11:26.860312,2025-04-23T07:11:26.870312,65,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,29202,20,71,1,1745392286870,1745392286879,64:82:6f:90:a5:77,a0:28:43:df:d6:78,65095,20,unknown,,,6,2025-04-23T07:11:26.870312,2025-04-23T07:11:26.879312,100,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,49615,21,88,1,1745392286880,1745392286890,40:38:cf:ac:de:40,40:ad:c4:3a:ef:ec,40777,21,unknown,,,5,2025-04-23T07:11:26.880312,2025-04-23T07:11:26.890312,69,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,33894,22,91,1,1745392286890,1745392286896,36:94:6c:55:07:56,0d:17:19:89:88:43,35774,22,unknown,,,1,2025-04-23T07:11:26.890312,2025-04-23T07:11:26.896312,40,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,20027,23,71,1,1745392286900,1745392286906,a9:2a:5d:af:d2:a9,cc:d1:64:df:1e:19,14628,23,unknown,,,9,2025-04-23T07:11:26.900312,2025-04-23T07:11:26.906312,50,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,27671,24,66,1,1745392286910,1745392286919,19:71:8b:62:52:bf,f1:18:d1:a3:6d:4f,64468,24,unknown,,,4,2025-04-23T07:11:26.910312,2025-04-23T07:11:26.919312,82,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,25104,25,86,1,1745392286920,1745392286922,a6:32:d0:1d:01:4c,ec:e6:a7:fe:7e:4d,35383,25,unknown,,,3,2025-04-23T07:11:26.920312,2025-04-23T07:11:26.922312,66,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,7004,26,77,1,1745392286930,1745392286935,ec:2b:3a:d5:07:9d,8d:1e:22:71:57:d5,64252,26,unknown,,,2,2025-04-23T07:11:26.930312,2025-04-23T07:11:26.935312,40,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,36918,27,64,1,1745392286940,1745392286948,0e:45:25:1d:70:59,2b:aa:ec:df:da:08,43638,27,unknown,,,8,2025-04-23T07:11:26.940312,2025-04-23T07:11:26.948312,81,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,14222,28,68,1,1745392286950,1745392286953,06:d8:6e:0e:51:7b,17:cc:68:4d:f1:be,59071,28,unknown,,,6,2025-04-23T07:11:26.950312,2025-04-23T07:11:26.953312,70,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,27676,29,69,1,1745392286960,1745392286970,a5:e4:cf:29:ac:5c,a3:51:ed:29:ac:d9,32766,29,unknown,,,6,2025-04-23T07:11:26.960312,2025-04-23T07:11:26.970312,84,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,4734,30,69,1,1745392286970,1745392286974,2c:b0:07:68:90:37,1e:08:c5:97:70:6d,42698,30,unknown,,,2,2025-04-23T07:11:26.970312,2025-04-23T07:11:26.974312,81,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,21004,31,71,1,1745392286980,1745392286984,54:a8:8f:7a:9f:14,bd:c0:df:52:5b:24,26374,31,unknown,,,3,2025-04-23T07:11:26.980312,2025-04-23T07:11:26.984312,47,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,34391,32,87,1,1745392286990,1745392286998,82:45:49:6f:4b:4b,bf:29:5b:f5:7b:20,65071,32,unknown,,,4,2025-04-23T07:11:26.990312,2025-04-23T07:11:26.998312,75,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,3408,33,78,1,1745392287000,1745392287009,50:0d:08:29:cf:d8,bc:a9:6f:42:44:69,12943,33,unknown,,,9,2025-04-23T07:11:27.000312,2025-04-23T07:11:27.009312,45,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,55159,34,75,1,1745392287010,1745392287012,c1:4c:90:3f:35:e9,f5:0d:93:c0:4a:e6,19335,34,unknown,,,5,2025-04-23T07:11:27.010312,2025-04-23T07:11:27.012312,80,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,44081,35,69,1,1745392287020,1745392287027,a6:28:bf:fa:13:48,41:ea:3d:d9:48:7b,25112,35,unknown,,,4,2025-04-23T07:11:27.020312,2025-04-23T07:11:27.027312,65,0,1,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,27684,36,88,1,1745392287030,1745392287032,63:9a:8e:4e:d7:3e,2a:56:ee:c1:6f:59,17069,36,unknown,,,4,2025-04-23T07:11:27.030312,2025-04-23T07:11:27.032312,66,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,28317,37,95,1,1745392287040,1745392287045,0d:1c:e8:77:68:f1,7a:59:d1:bc:c4:2a,58242,37,unknown,,,7,2025-04-23T07:11:27.040312,2025-04-23T07:11:27.045312,88,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,36667,38,99,1,1745392287050,1745392287057,ca:f4:32:12:8e:af,09:8d:57:5c:f1:7e,55404,38,unknown,,,8,2025-04-23T07:11:27.050312,2025-04-23T07:11:27.057312,73,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,24703,39,41,1,1745392287060,1745392287065,97:e3:cd:a3:14:ca,88:c8:4c:6a:e6:c8,12187,39,unknown,,,6,2025-04-23T07:11:27.060312,2025-04-23T07:11:27.065312,62,0,0,0,True,port_scan
172.16.42.123,198.51.100.5,6,TCP,9776,40,90,1,1745392287070,1745392287080,7d:85:6c:a9:f5:6b,5c:50:7e:08:3a:93,55706,40,unknown,,,3,2025-04-23T07:11:27.070312,2025-04-23T07:11:27.080312,41,0,0,0,True,port_scan
